Country Code (ISO3),Country Code (M49),Animal,heads_on_PA,total_heads,total volume
BOL,68,Pg,1066371.5,2854856.5,423313168.32
BOL,68,Sh,3050584.5,7470627.5,369669078.4446666
BIH,70,Bf,0.0,0.0,
BIH,70,Ch,807318.1875,15417846.0,248206602.4546154
BIH,70,Ct,42382.27734375,458537.7,350976437.52589
BIH,70,Dk,10038.9716796875,57666.305,0.0
BIH,70,Gt,11352.990234375,73347.95,
BIH,70,Ho,2129.14892578125,16737.602,24173.761999999995
BIH,70,Pg,29175.033203125,578046.2,29072349.2535
BIH,70,Sh,116624.90625,1025225.4,17908550.334014285
BWA,72,Bf,0.0,0.0,
BWA,72,Ch,223808.40625,757590.4,11847138.119307691
BWA,72,Ct,427205.40625,1742475.8,282411984.49583995
BWA,72,Dk,14.799639701843262,56.74292,
BWA,72,Gt,324261.3125,1203620.2,31224563.87914285
BWA,72,Ho,9120.076171875,32306.191,
BWA,72,Pg,1095.6025390625,4511.3887,870339.9495
BWA,72,Sh,76272.4453125,241088.28,4807361.667099999
BRA,76,Bf,873477.56,1364557.4,
BRA,76,Ch,266556580.0,1325112700.0,48942367790.99359
BRA,76,Ct,42517824.0,215161120.0,71777135742.54431
BRA,76,Dk,961248.2,3654739.0,10318228.8
BRA,76,Gt,2201963.5,9618495.0,411254225.9477143
BRA,76,Ho,1402585.9,5547363.0,109925548.982
BRA,76,Pg,7391996.0,39776092.0,19128900190.5645
BRA,76,Sh,3638626.5,18397188.0,699876281.1480999
BGR,100,Bf,4119.9497,9522.409,11148797.333333334
BGR,100,Ch,3047459.0,12894094.0,258849072.4615385
BGR,100,Ct,192511.84,551749.94,487874176.59
BGR,100,Dk,410610.3,1510322.1,48057504.0
BGR,100,Gt,118509.336,290931.9,22471893.71428572
BGR,100,Ho,18178.45,41566.906,0.0
BGR,100,Pg,209812.84,545973.5,313620400.5
BGR,100,Sh,462459.44,1331593.5,87567241.31428571
BFA,854,Bf,0.0,0.0,
BFA,854,Ch,3179392.75,43360096.0,649420442.2948
BFA,854,Ct,1280097.125,9248169.0,973711036.1333332
BFA,854,Dk,17614.533203125,208809.53,
BFA,854,Gt,1765128.625,14290088.0,221819030.4
BFA,854,Ho,3244.31103515625,40103.76,408600.322
BFA,854,Pg,184233.8125,2389381.2,772201821.9150001
BFA,854,Sh,1091261.75,9545089.0,180325303.632
BDI,108,Bf,0.0,0.0,
BDI,108,Ch,492151.0,2339625.5,31360402.469600003
BDI,108,Ct,230927.65625,802400.1,140078589.17299998
BDI,108,Dk,199.2523193359375,584.1787,
BDI,108,Gt,512693.78125,2387214.2,78431849.05999999
BDI,108,Ho,0.0,0.0,
BDI,108,Pg,128621.953125,542282.0,38510045.874
BDI,108,Sh,124116.5625,402490.88,5709244.356000001
KHM,116,Bf,210547.6,685957.2,27236148.28333333
KHM,116,Ch,2044029.2,13040296.0,101587333.939
KHM,116,Ct,567143.44,2878831.0,399444570.9098
KHM,116,Dk,1225839.6,8207299.0,21448081.168
KHM,116,Gt,41448.2,159283.69,
KHM,116,Ho,5367.6846,29971.879,
KHM,116,Pg,515313.7,2183751.0,348850788.8688
KHM,116,Sh,8493.247,36366.984,
CMR,120,Bf,0.0,0.0,
CMR,120,Ch,21111644.0,51196536.0,660358224.709
CMR,120,Ct,2479168.75,6024239.0,996024366.5508
CMR,120,Dk,96.61829376220705,1436.4863,0.0
CMR,120,Gt,1991595.25,5006731.0,275297278.88750005
CMR,120,Ho,8373.7109375,17914.424,812346.2779999999
CMR,120,Pg,813014.625,1843075.4,167307997.338
CMR,120,Sh,1534961.5,3994665.5,200576179.3533333
CAN,124,Bf,10111.197,69818.74,
CAN,124,Ch,25754672.0,167365620.0,5458909625.076351
CAN,124,Ct,1371179.6,11633022.0,15337230981.2425
CAN,124,Dk,174588.05,1449348.8,60183860.68799999
CAN,124,Gt,2886.4924,29919.264,
CAN,124,Ho,41659.836,399169.16,41558200.80033333
CAN,124,Pg,947044.25,13175039.0,5217585964.8
CAN,124,Sh,78713.8,822849.94,105787827.3759375
CPV,132,Bf,0.0,0.0,
CPV,132,Ch,965394.25,968859.6,7554310.117000001
CPV,132,Ct,20328.73828125,20556.006,8525255.176
CPV,132,Dk,0.0,0.0,
CPV,132,Gt,185107.5625,188952.9,16074474.565
CPV,132,Ho,509.57513427734375,511.13275,
CPV,132,Pg,77640.28125,78211.086,8678533.2282
CPV,132,Sh,9200.8125,9214.449,776553.504
CAF,140,Bf,0.0,0.0,
CAF,140,Ch,1487779.5,6702830.5,26295520.223600004
CAF,140,Ct,857117.625,4414728.0,711523556.3343333
CAF,140,Dk,2734.955322265625,12089.231,
CAF,140,Gt,1295202.875,5881833.0,166495430.97
CAF,140,Ho,44.6176643371582,96.13827,
CAF,140,Pg,224570.046875,1014081.0,67084993.98
CAF,140,Sh,96946.21875,399738.1,18002112.48
TCD,148,Bf,0.0,0.0,
TCD,148,Ch,1569560.125,5978831.0,31423139.398
TCD,148,Ct,5664155.5,24943920.0,3504012602.089333
TCD,148,Dk,39.75321578979492,61.243515,
TCD,148,Gt,7637119.0,30568196.0,1072279671.458
TCD,148,Ho,222087.90625,1074207.8,5479598.534
TCD,148,Pg,24253.66015625,105231.84,8788234.1274
TCD,148,Sh,6790376.0,26465516.0,1572016424.4
CHL,152,Bf,0.052018717,0.97166884,
CHL,152,Ch,52920584.0,103070350.0,2500536869.979757
CHL,152,Ct,1275118.4,2724032.8,2781921132.4025
CHL,152,Dk,339.95184,1155.0436,
CHL,152,Gt,201823.94,412198.25,47942916.17516667
CHL,152,Ho,138228.8,309608.4,18703622.624333333
CHL,152,Pg,1363492.1,2693662.0,1329106965.4533334
CHL,152,Sh,852518.5,2147351.2,57444837.8925
CHN,156,Bf,5887093.5,27015154.0,6391768520.265667
CHN,156,Ch,727750400.0,4687862000.0,105835085485.81212
CHN,156,Ct,15239810.0,63035344.0,55150475107.99999
CHN,156,Dk,108254080.0,674401150.0,10279680000.0
CHN,156,Gt,28000322.0,141609200.0,15957336135.08257
CHN,156,Ho,1348011.9,4158464.8,779977512.6139998
CHN,156,Pg,80246480.0,471183650.0,204371473500.0
CHN,156,Sh,40911660.0,162191380.0,18492389550.667843
COL,170,Bf,109086.21,234936.61,54619533.2
COL,170,Ch,102151450.0,149005700.0,7009296730.702939
COL,170,Ct,9833050.0,22526884.0,7370779188.275
COL,170,Dk,537341.9,891803.44,
COL,170,Gt,512471.3,1065198.4,2725393.9428571425
COL,170,Ho,375228.75,811564.8,25950803.194
COL,170,Pg,3502976.0,5743426.0,1907017107.3
COL,170,Sh,378277.62,724681.7,7923398.769200001
COD,180,Bf,0.0,0.0,
COD,180,Ch,5734275.0,20268974.0,56083162.1196
COD,180,Ct,435147.0625,998311.6,145806193.002
COD,180,Dk,900165.75,2256054.2,
COD,180,Gt,1342522.25,4039880.8,127377710.46
COD,180,Ho,17.386703491210938,32.199963,
COD,180,Pg,356775.34375,985936.4,94457504.466
COD,180,Sh,383002.8125,905485.0,20033915.22
COG,178,Bf,0.0,0.0,
COG,178,Ch,1645058.875,2886799.5,29696124.267000005
COG,178,Ct,65247.26171875,340230.72,38636079.0074
COG,178,Dk,1135.523193359375,2368.4963,
COG,178,Gt,138545.640625,325553.0,5365231.2870000005
COG,178,Ho,56.158199310302734,74.9387,
COG,178,Pg,41688.4921875,98471.46,4829182.4232
COG,178,Sh,47705.953125,125602.95,4137168.18
CRI,188,Bf,2682.62744140625,3915.858,
CRI,188,Ch,14984848.0,23999274.0,616342123.7769232
CRI,188,Ct,836812.5,1302582.5,1060460147.22561
CRI,188,Dk,0.0,0.0,
CRI,188,Gt,3909.08642578125,5309.9814,10893305.698
CRI,188,Ho,80068.1953125,125638.06,
CRI,188,Pg,350727.4375,482959.84,252928232.415
CRI,188,Sh,1925.712646484375,2812.0405,98951.7268
CIV,384,Bf,0.0,0.0,
CIV,384,Ch,15633185.0,62986950.0,403248033.08
CIV,384,Ct,237413.78125,1599887.1,180509914.8326
CIV,384,Dk,854.8317260742188,2630.1584,
CIV,384,Gt,301874.1875,1427121.1,41571005.27
CIV,384,Ho,1.505281686782837,7.5591993,
CIV,384,Pg,89176.2734375,366215.66,39724473.4164
CIV,384,Sh,379098.34375,1752940.8,77849398.563
HRV,191,Bf,0.0,0.0,
HRV,191,Ch,2808284.5,9647795.0,161819405.0
HRV,191,Ct,139008.765625,440757.62,621112417.5
HRV,191,Dk,31482.53125,71901.234,
HRV,191,Gt,27247.359375,61442.703,12873144.444444444
HRV,191,Ho,9499.3505859375,21686.309,0.0
HRV,191,Pg,335368.875,1161235.1,258764357.3333333
HRV,191,Sh,286238.75,600140.0,45239089.6875
CUB,192,Bf,0.0,0.0,
CUB,192,Ch,11198972.0,31904754.0,284795391.98649234
CUB,192,Ct,1656701.25,4031765.2,541203723.4754999
CUB,192,Dk,0.0,0.0,
CUB,192,Gt,471690.1875,1043833.56,41061185.0
CUB,192,Ho,381715.71875,812956.1,1010100.4
CUB,192,Pg,808211.6875,1701799.0,682220563.2555
CUB,192,Sh,734442.9375,1684257.9,81183045.31
CYP,196,Bf,0.0,0.0,0.0
CYP,196,Ch,1826806.0,2952659.5,74405089.375
CYP,196,Ct,38630.16796875,58405.715,235707021.875
CYP,196,Dk,0.0,0.0,0.0
CYP,196,Gt,199919.359375,234563.28,66030858.94444445
CYP,196,Ho,507.4731750488281,659.56506,
CYP,196,Pg,217239.0,358010.25,92972544.0
CYP,196,Sh,210927.984375,295130.3,76423648.0625
CZE,203,Bf,0.16467252,2.8148139,0.0
CZE,203,Ch,1699644.5,21554312.0,441929453.75
CZE,203,Ct,214300.0,1407250.1,2786329791.8
CZE,203,Dk,38002.62,591490.25,
CZE,203,Gt,6803.449,26884.617,2301259.9444444445
CZE,203,Ho,7248.089,33730.164,
CZE,203,Pg,148719.88,1555439.0,499796600.0
CZE,203,Sh,60687.668,232381.56,17145458.0
DNK,208,Bf,0.0,0.0,0.0
DNK,208,Ch,3799468.5,16789192.0,655723732.9898648
DNK,208,Ct,315918.25,1533522.0,4726289422.5
DNK,208,Dk,41176.0,245110.81,893088.0
DNK,208,Gt,0.0,0.0,0.0
DNK,208,Ho,7181.939453125,56888.543,
DNK,208,Pg,1766848.875,12417245.0,3711246282.666667
DNK,208,Sh,27833.02734375,142205.88,7631214.375
DJI,262,Bf,0.0,0.0,
DJI,262,Ch,0.0,326.70013,
DJI,262,Ct,39987.84375,300213.38,49955748.4044
DJI,262,Dk,0.0,0.0,
DJI,262,Gt,58188.625,512564.9,11683062.473
DJI,262,Ho,0.0,0.0,
DJI,262,Pg,0.153468832373619,0.91227245,
DJI,262,Sh,54207.078125,463481.38,20273206.638
DMA,212,Bf,0.0,0.0,
DMA,212,Ch,199999.984375,199999.98,2820138.201535385
DMA,212,Ct,13968.0,13968.0,6348411.37058
DMA,212,Dk,0.0,0.0,
DMA,212,Gt,9702.0,9702.0,259485.5214285714
DMA,212,Ho,0.0,0.0,
DMA,212,Pg,5005.0,5005.0,1558586.0595
DMA,212,Sh,8051.0,8051.0,172132.08349999998
DOM,214,Bf,0.0,0.0,
DOM,214,Ch,95423544.0,171534910.0,1576484633.72172
DOM,214,Ct,1466485.375,2994770.0,744624612.8494501
DOM,214,Dk,384.1562805175781,384.15628,
DOM,214,Gt,139711.8125,234369.06,5692507.404571428
DOM,214,Ho,203526.484375,355114.94,
DOM,214,Pg,299854.65625,527886.0,270092633.043
DOM,214,Sh,145804.21875,248865.28,5905131.6075
ECU,218,Bf,2189.5725,3152.6045,
ECU,218,Ch,125211176.0,160670960.0,1847965188.6067848
ECU,218,Ct,2675676.0,4113963.5,2066793910.0914297
ECU,218,Dk,266779.4,443663.12,843340.664
ECU,218,Gt,18000.768,29009.52,2193048.7888571424
ECU,218,Ho,159049.48,223314.66,
ECU,218,Pg,1165714.2,1636228.2,738816781.7820001
ECU,218,Sh,394256.75,507576.22,48305585.25977142
EGY,818,Bf,1819654.1,3693713.2,2670552368.785
EGY,818,Ch,70510660.0,144957500.0,10957096050.202
EGY,818,Ct,2273155.8,4864054.0,6353026247.003401
EGY,818,Dk,7469353.5,11628660.0,138813671.984
EGY,818,Gt,2308189.0,4040676.2,151386677.26450002
EGY,818,Ho,33097.863,72386.875,
EGY,818,Pg,4978.871,10407.182,2281633.9974
EGY,818,Sh,2458287.0,5446323.0,632516949.4621667
SLV,222,Bf,0.041933905,0.041933905,
SLV,222,Ch,11598589.0,16445795.0,752446062.88
SLV,222,Ct,557416.1,1020536.06,422222881.6212
SLV,222,Dk,22441.246,35443.34,
SLV,222,Gt,9366.859,15146.051,407820.531
SLV,222,Ho,60980.547,97643.336,
SLV,222,Pg,110148.11,168390.89,18355503.1266
SLV,222,Sh,3153.4268,5445.99,346147.281
GNQ,226,Bf,0.0,0.0,
GNQ,226,Ch,270935.53125,357342.2,1301884.260443077
GNQ,226,Ct,4017.8720703125,5238.8457,254703.03225
GNQ,226,Dk,27895.529296875,36640.01,
GNQ,226,Gt,6736.61279296875,9367.788,316986.23942857137
GNQ,226,Ho,0.0,0.0,
GNQ,226,Pg,5093.9892578125,6820.791,665304.573
GNQ,226,Sh,28751.2890625,39559.125,694922.7341
ERI,232,Bf,0.0,0.0,
ERI,232,Ch,320925.0625,1225243.1,9894958.4052
ERI,232,Ct,494369.9375,2094617.2,243045851.797
ERI,232,Dk,0.0,0.0,
ERI,232,Gt,396970.4375,1832336.0,46843913.75
ERI,232,Ho,0.0,17.965586,
ERI,232,Pg,1057.1754150390625,2214.4048,
ERI,232,Sh,545273.75,2299535.5,50451135.3885
EST,233,Bf,0.0,0.0,0.0
EST,233,Ch,658909.0625,2245997.5,91951192.39864863
EST,233,Ct,74067.578125,263159.94,651226236.75
EST,233,Dk,3724.52978515625,9877.827,0.0
EST,233,Gt,2057.146240234375,4541.506,745604.8888888889
EST,233,Ho,2680.36767578125,6251.782,
EST,233,Pg,100569.515625,356853.25,99682616.0
EST,233,Sh,38007.875,84448.44,1688875.3125
ETH,231,Bf,0.0,0.0,
ETH,231,Ch,21468226.0,60498020.0,300492980.8664
ETH,231,Ct,22026650.0,57858996.0,5620549822.292667
ETH,231,Dk,0.0,140.5657,
ETH,231,Gt,10633770.0,29615280.0,982064510.432
ETH,231,Ho,935743.5,2082248.9,
ETH,231,Pg,12642.2216796875,34675.055,7849747.069200001
ETH,231,Sh,11217106.0,28795548.0,759953831.5035
FIN,246,Bf,0.17128062,0.6773409,0.0
FIN,246,Ch,422304.0,7221709.0,587076082.5810812
FIN,246,Ct,79338.86,902623.8,2110712864.275
FIN,246,Dk,2.0361981,7.539105,0.0
FIN,246,Gt,301.934,4465.6587,0.0
FIN,246,Ho,4887.916,73537.055,406495.8666666666
FIN,246,Pg,87198.586,1196091.2,393104149.3333334
FIN,246,Sh,12807.535,151087.8,8256723.75
FRA,250,Bf,24.664818,29.942102,0.0
FRA,250,Ch,27295014.0,246144200.0,3058622786.875
FRA,250,Ct,4095605.8,19367052.0,25249448020.800003
FRA,250,Dk,3846661.8,27283164.0,751724928.0
FRA,250,Gt,300468.12,1257692.0,1015447219.8333334
FRA,250,Ho,102537.21,396847.75,
FRA,250,Pg,1708187.8,13066808.0,4962824592.0
FRA,250,Sh,2286412.2,7034662.0,947170203.4
GAB,266,Bf,0.0,0.0,
GAB,266,Ch,2591977.0,3185328.5,17526369.897184618
GAB,266,Ct,26593.75390625,38818.633,9937265.29716
GAB,266,Dk,1.5876874923706057,1.671487,
GAB,266,Gt,83945.9375,109607.55,2284682.4597142856
GAB,266,Ho,0.132510095834732,0.15141077,
GAB,266,Pg,179966.296875,217747.9,13183822.6575
GAB,266,Sh,172902.84375,215641.6,5544849.1453
GMB,270,Bf,0.0,0.0,
GMB,270,Ch,775807.4375,1314760.8,5871422.0428
GMB,270,Ct,201417.0625,487575.62,50102633.26566666
GMB,270,Dk,16931.91796875,30945.729,
GMB,270,Gt,177494.21875,363305.44,7461424.08
GMB,270,Ho,1567.030029296875,5062.5576,
GMB,270,Pg,8311.49609375,10654.946,2175619.6548
GMB,270,Sh,21217.60546875,59214.047,4822807.77
GEO,268,Bf,10810.09,18936.762,
GEO,268,Ch,2980666.5,6652528.5,164005452.45323077
GEO,268,Ct,507999.25,973402.4,414203969.21568
GEO,268,Dk,358.52405,549.97473,214160.0
GEO,268,Gt,24264.422,53354.695,1654224.0000000002
GEO,268,Ho,20986.188,39796.586,877463.4299999999
GEO,268,Pg,81151.3,169865.34,76348845.0
GEO,268,Sh,379943.72,860173.5,40914750.0
DEU,276,Bf,2956.8674,7969.0884,0.0
DEU,276,Ch,47594710.0,140159500.0,5633483338.378378
DEU,276,Ct,4622461.5,12645373.0,28934865874.625
DEU,276,Dk,901488.94,2490411.2,140342400.0
DEU,276,Gt,45446.9,111954.04,3043345.0
DEU,276,Ho,160321.75,423364.88,
DEU,276,Pg,8919567.0,27736108.0,10357284365.333334
DEU,276,Sh,619934.8,1581124.8,198599226.5625
GHA,288,Bf,0.0,0.0,
GHA,288,Ch,17396288.0,71552530.0,379648718.876
GHA,288,Ct,302425.65625,1723494.0,246811854.2254
GHA,288,Dk,63550.890625,317774.8,
GHA,288,Gt,1457907.75,6348361.0,172177172.912
GHA,288,Ho,759.4318237304688,3042.193,
GHA,288,Pg,129421.4296875,725123.4,99295954.9614
GHA,288,Sh,961664.375,4516050.5,235499863.731
GRC,300,Bf,2736.0112,5154.3926,0.0
GRC,300,Ch,14552994.0,34134028.0,672006128.125
GRC,300,Ct,315789.56,601669.8,705333225.625
GRC,300,Dk,13930.883,25728.537,191376.0
GRC,300,Gt,2208829.2,4087585.5,707938434.4444444
GRC,300,Ho,7393.88,14326.843,
GRC,300,Pg,351205.1,707055.3,182647698.6666667
GRC,300,Sh,4753712.0,8668604.0,1630144360.3750002
GRD,308,Bf,0.0,0.0,
GRD,308,Ch,270000.0,270000.0,7517216.63855077
GRD,308,Ct,4492.0,4492.0,1004366.93087
GRD,308,Dk,0.0,0.0,
GRD,308,Gt,7197.0,7197.0,175749.70285714284
GRD,308,Ho,30.0,30.0,
GRD,308,Pg,2945.0,2945.0,887859.612
GRD,308,Sh,13732.0,13732.0,766294.5736
GTM,320,Bf,848.9485,1754.0596,
GTM,320,Ch,18187584.0,35904496.0,1655590209.5325325
GTM,320,Ct,2306974.0,3679476.0,1490266961.4247
GTM,320,Dk,214507.1,325924.8,
GTM,320,Gt,75575.96,112614.87,2603608.285142857
GTM,320,Ho,85344.07,129118.78,11832884.88
GTM,320,Pg,1564344.2,2880696.8,142500988.2405
GTM,320,Sh,363289.2,585119.2,13143463.3409
GIN,324,Bf,0.0,0.0,
GIN,324,Ch,14061630.0,28390670.0,135229832.4788
GIN,324,Ct,2899634.5,6410255.0,613888492.1386666
GIN,324,Dk,170043.4375,382312.5,
GIN,324,Gt,1253531.0,2674374.8,132365083.466
GIN,324,Ho,1384.9393310546875,3307.0664,
GIN,324,Pg,60286.7578125,120343.59,16031353.14
GIN,324,Sh,1042289.625,2227975.5,89841941.46
GNB,624,Bf,0.0,0.0,
GNB,624,Ch,769671.9375,2025948.2,13147721.74
GNB,624,Ct,241491.78125,693250.9,60919422.762666665
GNB,624,Dk,0.0,81.07469,
GNB,624,Gt,306486.8125,768366.4,10236299.71
GNB,624,Ho,1051.517822265625,2299.1455,
GNB,624,Pg,158932.515625,457871.66,43430461.9596
GNB,624,Sh,178984.703125,477729.44,10157788.008
GUY,328,Bf,1.3697054,2.0766113,
GUY,328,Ch,16649456.0,24937908.0,166642499.4773077
GUY,328,Ct,74227.016,111776.375,37829643.37
GUY,328,Dk,572.6995,835.3597,
GUY,328,Gt,52985.04,81640.29,1741513.994
GUY,328,Ho,1673.638,2347.7134,
GUY,328,Pg,7597.209,10551.224,3725491.6845
GUY,328,Sh,74710.6,130945.2,3640868.0731
HTI,332,Bf,0.0,0.0,
HTI,332,Ch,4119713.0,6030580.0,43568684.85
HTI,332,Ct,1013880.875,1471330.5,382463107.281
